voorgrond (eng-30-05934278-n)	toneel (eng-30-05933834-n); achtergrond (eng-30-05933834-n); background (eng-30-05933834-n)
vrezen (eng-30-01780202-v); opkijken (eng-30-01780202-v); bang zijn (eng-30-01780202-v); duchten (eng-30-01780202-v); schrik hebben (eng-30-01780202-v); opzien (eng-30-01780202-v); aanhikken (eng-30-01780202-v); schrik hebben van (eng-30-01780202-v)	uitzien (odwn-10-101810497-v)
schuldenaar (eng-30-09997622-n); lener (eng-30-09997622-n); gedelegeerde (eng-30-09997622-n); debiteur (eng-30-09997622-n)	crediteur (odwn-10-100230712-n)
immigreren (eng-30-00413432-v)	emigreren (odwn-10-105529873-v)
rijke (eng-30-10529231-n); miljonair (eng-30-10529231-n)	pauper (odwn-10-105522135-n)
kunnen (eng-30-05616246-n); potentie (eng-30-05616246-n); macht (eng-30-05616246-n)	insolvabiliteit (eng-30-05644922-n); onvermogen (eng-30-05644922-n)
krentenkakker (odwn-10-109615464-n)	uitgever (eng-30-10635460-n)
uitgever (eng-30-10635625-n)	krentenweger (odwn-10-103254339-n)
egoïsme (eng-30-04835028-n); zelfzucht (eng-30-04835028-n); egocentrisme (eng-30-04835028-n); ikzucht (eng-30-04835028-n)	altruïsme (eng-30-04833276-n); edelmoedigheid (eng-30-04833276-n); onbaatzuchtigheid (eng-30-04833276-n); groothartigheid (eng-30-04833276-n); onzelfzuchtigheid (eng-30-04833276-n); grootmoedigheid (eng-30-04833276-n)
overwinnaar (eng-30-10752930-n); winnaar (eng-30-10752930-n); triomfator (eng-30-10752930-n); winner (eng-30-10752930-n)	kneus (eng-30-10273064-n); mislukkeling (eng-30-10273064-n); kneusje (eng-30-10273064-n); schlemiel (eng-30-10273064-n); pechvogel (eng-30-10273064-n); loser (eng-30-10273064-n); wanboffer (eng-30-10273064-n); verliezer (eng-30-10273064-n)
dissimilatie (eng-30-13467443-n)	assimilatie (eng-30-13434537-n)
militair (eng-30-10582746-n); krijgsman (eng-30-10582746-n)	burger (odwn-10-107176102-n)
kneus (eng-30-10273064-n); mislukkeling (eng-30-10273064-n); kneusje (eng-30-10273064-n); schlemiel (eng-30-10273064-n); pechvogel (eng-30-10273064-n); loser (eng-30-10273064-n); wanboffer (eng-30-10273064-n); verliezer (eng-30-10273064-n)	overwinnaar (eng-30-10752930-n); winnaar (eng-30-10752930-n); triomfator (eng-30-10752930-n); winner (eng-30-10752930-n)
uitgever (eng-30-10635460-n)	krent (odwn-10-100543003-n)
schuld (eng-30-13990675-n); schuldig (eng-30-13990675-n); schuldgevoel (eng-30-13990675-n)	propriëteit (eng-30-00032613-n); possessie (eng-30-00032613-n); bezit (eng-30-00032613-n); have (eng-30-00032613-n); boeltje (eng-30-00032613-n); goed (eng-30-00032613-n)
bewaren (eng-30-02202384-v); behouden (eng-30-02202384-v); handhaven (eng-30-02202384-v); houden (eng-30-02202384-v)	wegdoen (odwn-10-109841984-v)
afkorten (eng-30-00316768-v); abbreviëren (eng-30-00316768-v); verkorten (eng-30-00316768-v)	prolongeren (eng-30-00317888-v); uitbreiden (eng-30-00317888-v); rekken (eng-30-00317888-v); aanhouden (eng-30-00317888-v); schetsen (eng-30-00317888-v); verlengen (eng-30-00317888-v); op schaal tekenen (eng-30-00317888-v)
aanstellen (eng-30-02396205-v); maken (eng-30-02396205-v); aanwijzen (eng-30-02396205-v); designeren (eng-30-02396205-v); benoemen (eng-30-02396205-v)	ontslaan (eng-30-02402825-v); wippen (eng-30-02402825-v)
schuldenaar (eng-30-09997622-n); lener (eng-30-09997622-n); gedelegeerde (eng-30-09997622-n); debiteur (eng-30-09997622-n)	schuldeiser (odwn-10-102039835-n)
credit (eng-30-13378518-n); krediet (eng-30-13378518-n)	credit (odwn-10-107694427-n)
uitgever (eng-30-10635460-n)	krentenweger (odwn-10-103254339-n)
emigreren (odwn-10-105529873-v)	immigreren (eng-30-00415967-v)
obscuriteit (eng-30-04823416-n); onduidelijkheid (eng-30-04823416-n)	helderheid (eng-30-04820258-n); duidelijkheid (eng-30-04820258-n); klaarheid (eng-30-04820258-n)
zekerheid (eng-30-14538472-n); veiligheid (eng-30-14538472-n)	onveiligheid (eng-30-14540765-n); perikel (eng-30-14540765-n); gevaar (eng-30-14540765-n); dreiging (eng-30-14540765-n); onraad (eng-30-14540765-n)
neergang (eng-30-13460299-n); verloop (eng-30-13460299-n); teruggang (eng-30-13460299-n); achteruitgang (eng-30-13460299-n)	vordering (eng-30-00249501-n); vooruitgang (eng-30-00249501-n); continuïteit (eng-30-00249501-n); voortgang (eng-30-00249501-n); progressie (eng-30-00249501-n); vorderingen (eng-30-00249501-n)
gelukken (eng-30-02524171-v); lukken (eng-30-02524171-v); gaan (eng-30-02524171-v); slagen (eng-30-02524171-v)	stukgaan (odwn-10-102506654-v)
tegenvallen (eng-30-01799484-v); afvallen (eng-30-01799484-v)	meevallen (odwn-10-102125680-v)
aanwas (eng-30-13497135-n); vermeerdering (eng-30-13497135-n); accres (eng-30-13497135-n); increment (eng-30-13497135-n); stijging (eng-30-13497135-n); toename (eng-30-13497135-n)	verlaging (eng-30-00351638-n); afname (eng-30-00351638-n); aftreden (eng-30-00351638-n); afneming (eng-30-00351638-n); reductie (eng-30-00351638-n); daling (eng-30-00351638-n); vermindering (eng-30-00351638-n); mindering (eng-30-00351638-n)
vertragen (eng-30-00439958-v)	verhaasten (eng-30-00438178-v); versnellen (eng-30-00438178-v)
vervelen (odwn-10-107933370-v)	vermaken (eng-30-02492362-v); verstrooien (eng-30-02492362-v); diverteren (eng-30-02492362-v); amuseren (eng-30-02492362-v); onderhouden (eng-30-02492362-v); entertainen (eng-30-02492362-v)
prolongeren (eng-30-00317888-v); uitbreiden (eng-30-00317888-v); rekken (eng-30-00317888-v); aanhouden (eng-30-00317888-v); schetsen (eng-30-00317888-v); verlengen (eng-30-00317888-v); op schaal tekenen (eng-30-00317888-v)	afkorten (eng-30-00316768-v); abbreviëren (eng-30-00316768-v); verkorten (eng-30-00316768-v)
pieken (eng-30-02713372-v); springen (eng-30-02713372-v); uitspringen (eng-30-02713372-v); uitsteken (eng-30-02713372-v); uitstaan (eng-30-02713372-v)	terugspringen (odwn-10-106026380-v)
verpachten (eng-30-02208903-v)	huren (eng-30-02208537-v)
Aline (eng-30-00464321-v); op één lijn brengen (eng-30-00464321-v); op één lijn zetten (eng-30-00464321-v); uitlijnen (eng-30-00464321-v)	scheeftrekken (odwn-10-107633229-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	snateren (odwn-10-101477228-v)
inham (eng-30-09215664-n)	nes (odwn-10-108847740-n)
kleppen (odwn-10-101342913-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
verliezen (eng-30-01099592-v)	draw (eng-30-01115190-v); gelijkspelen (eng-30-01115190-v); puntendeling (eng-30-01115190-v); gelijkspel (eng-30-01115190-v)
aanspreken (eng-30-01807882-v); bevallen (eng-30-01807882-v); appeleren (eng-30-01807882-v); liggen (eng-30-01807882-v); lijken (eng-30-01807882-v); behagen (eng-30-01807882-v); aanstaan (eng-30-01807882-v); zinnen (eng-30-01807882-v)	tegenstaan (eng-30-01808769-v); tegensteken (eng-30-01808769-v)
snappen (odwn-10-101832647-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
onheil (eng-30-07304852-n); ongeluk (eng-30-07304852-n); tegenslag (eng-30-07304852-n); kanker (eng-30-07304852-n); pech (eng-30-07304852-n); rampspoed (eng-30-07304852-n); kwaad (eng-30-07304852-n); euvel (eng-30-07304852-n)	lot (eng-30-11418460-n); zwijn (eng-30-11418460-n); geluk (eng-30-11418460-n); mazzel (eng-30-11418460-n); bof (eng-30-11418460-n); zwijntje (eng-30-11418460-n); fortuin (eng-30-11418460-n)
continueren (eng-30-02679899-v); voortgaan (eng-30-02679899-v); doorgaan (eng-30-02679899-v); voortbouwen (eng-30-02679899-v); voortzetten (eng-30-02679899-v); overgaan (eng-30-02679899-v); vervolgen (eng-30-02679899-v); staande houden (eng-30-02679899-v); blijven (eng-30-02679899-v)	aanzetten (eng-30-00345761-v); starten (eng-30-00345761-v); aangaan (eng-30-00345761-v); inzetten (eng-30-00345761-v); aanvangen (eng-30-00345761-v); beginnen (eng-30-00345761-v)
aantrekken (odwn-10-105469086-v)	ontkleden (eng-30-00049900-v); uitpakken (eng-30-00049900-v); uittrekken (eng-30-00049900-v); uitkleden (eng-30-00049900-v)
geluksvogel (odwn-10-103007984-n)	kneus (eng-30-10273064-n); mislukkeling (eng-30-10273064-n); kneusje (eng-30-10273064-n); schlemiel (eng-30-10273064-n); pechvogel (eng-30-10273064-n); loser (eng-30-10273064-n); wanboffer (eng-30-10273064-n); verliezer (eng-30-10273064-n)
vernauwing (eng-30-13518563-n)	verwijding (eng-30-00365995-n)
schraper (odwn-10-109265014-n)	uitgever (eng-30-10635460-n)
invoerder (eng-30-10201366-n); importeur (eng-30-10201366-n)	exporteur (odwn-10-106748554-n)
weken (odwn-10-109264135-v)	verharden (eng-30-00443116-v); harden (eng-30-00443116-v)
bevruchten (eng-30-00053159-v)	aborteren (eng-30-00059769-v)
onbehaaglijkheid (eng-30-07538965-n); misnoegen (eng-30-07538965-n); onvrede (eng-30-07538965-n); mishagen (eng-30-07538965-n); ontevredenheid (eng-30-07538965-n); onbehagen (eng-30-07538965-n); ongenoegen (eng-30-07538965-n)	tevredenheid (eng-30-13986679-n); voldoening (eng-30-13986679-n); vergenoegdheid (eng-30-13986679-n)
vordering (eng-30-00249501-n); vooruitgang (eng-30-00249501-n); continuïteit (eng-30-00249501-n); voortgang (eng-30-00249501-n); progressie (eng-30-00249501-n); vorderingen (eng-30-00249501-n)	neergang (eng-30-13460299-n); verloop (eng-30-13460299-n); teruggang (eng-30-13460299-n); achteruitgang (eng-30-13460299-n)
uitgever (eng-30-10635460-n)	knibbelaar (odwn-10-106405024-n)
reactie (eng-30-00859001-n)	gang (eng-30-00030358-n); doen (eng-30-00030358-n); actie (eng-30-00030358-n); handeling (eng-30-00030358-n); verrichten (eng-30-00030358-n); verrichting (eng-30-00030358-n)
wegdoen (eng-30-00173338-v); verwijderen (eng-30-00173338-v); weghalen (eng-30-00173338-v); pinnen (eng-30-00173338-v); wegnemen (eng-30-00173338-v)	politiseren (odwn-10-104081448-v)
tateren (odwn-10-104279701-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	ratelen (odwn-10-106711262-v)
stilleggen (eng-30-02609764-v); eindigen (eng-30-02609764-v); stoppen (eng-30-02609764-v); uitscheiden (eng-30-02609764-v); nokken (eng-30-02609764-v); ophouden (eng-30-02609764-v)	aanzetten (eng-30-00345761-v); starten (eng-30-00345761-v); aangaan (eng-30-00345761-v); inzetten (eng-30-00345761-v); aanvangen (eng-30-00345761-v); beginnen (eng-30-00345761-v)
lopen (odwn-10-100466000-v)	afslaan (eng-30-00434374-v); het laten afweten (eng-30-00434374-v); afspringen (eng-30-00434374-v); overlijden (eng-30-00434374-v)
gebruiksgoederen (eng-30-03257877-n)	consumptie-artikelen (eng-30-03093574-n); verbruiksgoederen (eng-30-03093574-n); consumptiegoederen (eng-30-03093574-n)
bijhouden (eng-30-02681795-v); aanhouden (eng-30-02681795-v); houden (eng-30-02681795-v)	omzetten (eng-30-00126264-v); changeren (eng-30-00126264-v); altereren (eng-30-00126264-v); wijzigen (eng-30-00126264-v); modificeren (eng-30-00126264-v); herscheppen (eng-30-00126264-v); converteren (eng-30-00126264-v); variëren (eng-30-00126264-v); veranderen (eng-30-00126264-v)
snateren (odwn-10-101477228-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
uitstappen (odwn-10-100392151-v)	opstappen (eng-30-02016523-v); binnengaan (eng-30-02016523-v); binnendringen (eng-30-02016523-v); ingaan (eng-30-02016523-v)
warmen (eng-30-00372958-v); verwarmen (eng-30-00372958-v)	koelen (eng-30-00370412-v); afkoelen (eng-30-00370412-v); verfrissen (eng-30-00370412-v); verkoelen (eng-30-00370412-v); bekoelen (eng-30-00370412-v)
exporteur (odwn-10-106748554-n)	invoerder (eng-30-10201366-n); importeur (eng-30-10201366-n)
basserool (eng-30-10287213-n); man (eng-30-10287213-n); mens (eng-30-10287213-n); klant (eng-30-10287213-n); vent (eng-30-10287213-n); kerel (eng-30-10287213-n); mannetje (eng-30-10287213-n); heer (eng-30-10287213-n); broger (eng-30-10287213-n); jongen (eng-30-10287213-n); manspersoon (eng-30-10287213-n); pik (eng-30-10287213-n); knaap (eng-30-10287213-n); heerschap (eng-30-10287213-n); gast (eng-30-10287213-n); baas (eng-30-10287213-n); meneer (eng-30-10287213-n); pief (eng-30-10287213-n)	vrouw (eng-30-10787470-n); mevrouw (eng-30-10787470-n); juffrouw (eng-30-10787470-n); dame (eng-30-10787470-n); tante (eng-30-10787470-n)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	kwekken (odwn-10-105240921-v)
schuldeiser (odwn-10-102039835-n)	schuldenaar (eng-30-09997622-n); lener (eng-30-09997622-n); gedelegeerde (eng-30-09997622-n); debiteur (eng-30-09997622-n)
afwezigheid (odwn-10-101000990-n)	aanwezigheid (eng-30-13957601-n); tegenwoordigheid (eng-30-13957601-n); bijzijn (eng-30-13957601-n); presentie (eng-30-13957601-n)
rijke (eng-30-10529231-n); miljonair (eng-30-10529231-n)	armoedzaaier (odwn-10-103795091-n)
aftuigen (odwn-10-101104633-v)	tuigen (eng-30-00408085-v); optakelen (eng-30-00408085-v); optuigen (eng-30-00408085-v)
dehydreren (eng-30-00218475-v); droogmaken (eng-30-00218475-v); drogen (eng-30-00218475-v); droogleggen (eng-30-00218475-v)	natmaken (eng-30-00214951-v)
helderheid (eng-30-04820258-n); duidelijkheid (eng-30-04820258-n); klaarheid (eng-30-04820258-n)	obscuriteit (eng-30-04823416-n); onduidelijkheid (eng-30-04823416-n)
dooien (eng-30-00376106-v); ontdooien (eng-30-00376106-v)	bevriezen (eng-30-00374135-v); vriezen (eng-30-00374135-v)
ingaan (eng-30-00773432-v); bestrijden (eng-30-00773432-v); aanvallen (eng-30-00773432-v); redetwisten (eng-30-00773432-v); betwisten (eng-30-00773432-v)	verdedigen (eng-30-00895304-v); behandelen (eng-30-00895304-v); pleiten (eng-30-00895304-v)
onderhuis (eng-30-03463381-n); [[eerste]] [[verdieping]] (eng-30-03463381-n); begane grond (eng-30-03463381-n); rez-de-chaussée (eng-30-03463381-n); benedenverdieping (eng-30-03463381-n); bel-etage (eng-30-03463381-n); eerste verdieping (eng-30-03463381-n); benedenhuis (eng-30-03463381-n); beletage (eng-30-03463381-n); benedenwoning (eng-30-03463381-n); parterre (eng-30-03463381-n)	bovenhuis (odwn-10-106032925-n)
opstappen (eng-30-02016523-v); binnengaan (eng-30-02016523-v); binnendringen (eng-30-02016523-v); ingaan (eng-30-02016523-v)	inkomen (odwn-10-105389052-v)
hebben (eng-30-01100145-v); verwinnen (eng-30-01100145-v); winnen (eng-30-01100145-v); pakken (eng-30-01100145-v); overwinnen (eng-30-01100145-v)	draw (eng-30-01115190-v); gelijkspelen (eng-30-01115190-v); puntendeling (eng-30-01115190-v); gelijkspel (eng-30-01115190-v)
woestheid (eng-30-05037813-n)	slapte (eng-30-05113133-n)
atonaliteit (eng-30-06864014-n)	tonaliteit (eng-30-06863751-n)
rust (eng-30-13969101-n); otium (eng-30-13969101-n)	drukte (eng-30-08182379-n)
stukgaan (odwn-10-102506654-v)	gelukken (eng-30-02524171-v); lukken (eng-30-02524171-v); gaan (eng-30-02524171-v); slagen (eng-30-02524171-v)
geringschatting (eng-30-06715927-n); minachting (eng-30-06715927-n); verachting (eng-30-06715927-n); dédain (eng-30-06715927-n); laatdunkendheid (eng-30-06715927-n); depreciatie (eng-30-06715927-n)	hoogachting (odwn-10-105015447-n)
pachten (odwn-10-103818976-v)	verpachten (eng-30-02208903-v)
uitkijken (odwn-10-105918466-v)	vrezen (eng-30-01780202-v); opkijken (eng-30-01780202-v); bang zijn (eng-30-01780202-v); duchten (eng-30-01780202-v); schrik hebben (eng-30-01780202-v); opzien (eng-30-01780202-v); aanhikken (eng-30-01780202-v); schrik hebben van (eng-30-01780202-v)
warmen (eng-30-00371264-v); verwarmen (eng-30-00371264-v)	koelen (eng-30-00370412-v); afkoelen (eng-30-00370412-v); verfrissen (eng-30-00370412-v); verkoelen (eng-30-00370412-v); bekoelen (eng-30-00370412-v)
blijven (eng-30-02731024-v)	omgaan (eng-30-02072849-v); verglijden (eng-30-02072849-v); vervlieden (eng-30-02072849-v); verlopen (eng-30-02072849-v); vlieden (eng-30-02072849-v); verstrijken (eng-30-02072849-v); voorbijgaan (eng-30-02072849-v)
krent (odwn-10-100543003-n)	uitgever (eng-30-10635625-n)
verwijding (eng-30-00365995-n)	vernauwing (eng-30-13518563-n)
uitkleden (odwn-10-108690053-v)	kleden (eng-30-00047945-v); aankleden (eng-30-00047945-v)
kleden (eng-30-00047945-v); aankleden (eng-30-00047945-v)	uitkleden (odwn-10-108690053-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	snappen (odwn-10-101832647-v)
opstappen (eng-30-02015384-v)	uitstappen (odwn-10-100392151-v)
aanslaan (odwn-10-106740359-v)	afslaan (eng-30-00434374-v); het laten afweten (eng-30-00434374-v); afspringen (eng-30-00434374-v); overlijden (eng-30-00434374-v)
verheugen (odwn-10-104160636-v)	vrezen (eng-30-01780202-v); opkijken (eng-30-01780202-v); bang zijn (eng-30-01780202-v); duchten (eng-30-01780202-v); schrik hebben (eng-30-01780202-v); opzien (eng-30-01780202-v); aanhikken (eng-30-01780202-v); schrik hebben van (eng-30-01780202-v)
ongeldigheid (eng-30-04810510-n); invaliditeit (eng-30-04810510-n); nietigheid (eng-30-04810510-n)	overtuigingskracht (eng-30-04783567-n); validiteit (eng-30-04783567-n); gelding (eng-30-04783567-n); geldigheid (eng-30-04783567-n); overredingskracht (eng-30-04783567-n)
zonsopgang (odwn-10-103584160-n)	zonsondergang (eng-30-07344015-n)
verhaasten (eng-30-00438178-v); versnellen (eng-30-00438178-v)	vertragen (eng-30-00440580-v)
schuldenaar (eng-30-09997622-n); lener (eng-30-09997622-n); gedelegeerde (eng-30-09997622-n); debiteur (eng-30-09997622-n)	beer (odwn-10-107815316-n)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	rellen (odwn-10-103028301-v)
opklaren (eng-30-02771169-v)	bewolken (eng-30-02770717-v)
draw (eng-30-01115190-v); gelijkspelen (eng-30-01115190-v); puntendeling (eng-30-01115190-v); gelijkspel (eng-30-01115190-v)	hebben (eng-30-01100145-v); verwinnen (eng-30-01100145-v); winnen (eng-30-01100145-v); pakken (eng-30-01100145-v); overwinnen (eng-30-01100145-v)
slaapzucht (eng-30-14307468-n); narcolepsie (eng-30-14307468-n); lethargie (eng-30-14307468-n); hypnolepsie (eng-30-14307468-n)	slaapstoornis (eng-30-14297696-n)
bekwaamheid (eng-30-05200169-n); vermogen (eng-30-05200169-n); kunnen (eng-30-05200169-n); begaafdheid (eng-30-05200169-n); macht (eng-30-05200169-n); potentie (eng-30-05200169-n); talent (eng-30-05200169-n); geschiktheid (eng-30-05200169-n); vaardigheid (eng-30-05200169-n)	insolvabiliteit (eng-30-05644922-n); onvermogen (eng-30-05644922-n)
verstek (odwn-10-105251351-n)	aanwezigheid (eng-30-13957601-n); tegenwoordigheid (eng-30-13957601-n); bijzijn (eng-30-13957601-n); presentie (eng-30-13957601-n)
spreken (eng-30-00963570-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
afbinden (odwn-10-101864174-v)	vastbinden (eng-30-01285440-v); aanhechten (eng-30-01285440-v); knevelen (eng-30-01285440-v); binden (eng-30-01285440-v); aanbinden (eng-30-01285440-v); verbinden (eng-30-01285440-v)
kenmerkend (eng-30-04731497-n); eigenschap (eng-30-04731497-n); karakteristiek (eng-30-04731497-n); propriëteit (eng-30-04731497-n); hoedanigheid (eng-30-04731497-n)	geschiedenis (eng-30-00029378-n); gebeurde (eng-30-00029378-n); gebeurtenis (eng-30-00029378-n); ontwikkeling (eng-30-00029378-n)
inactiviteit (eng-30-04636397-n); passiviteit (eng-30-04636397-n); passivisme (eng-30-04636397-n); inertie (eng-30-04636397-n)	werkzaamheid (eng-30-00407535-n); activiteit (eng-30-00407535-n); werkzaamheden (eng-30-00407535-n); bezigheid (eng-30-00407535-n)
aanraden (eng-30-00875141-v); raden (eng-30-00875141-v); pleiten (eng-30-00875141-v); adviseren (eng-30-00875141-v)	boodschappen (eng-30-00873682-v); berichten (eng-30-00873682-v); verwittigen (eng-30-00873682-v); mededelen (eng-30-00873682-v)
onderhuis (eng-30-03463381-n); [[eerste]] [[verdieping]] (eng-30-03463381-n); begane grond (eng-30-03463381-n); rez-de-chaussée (eng-30-03463381-n); benedenverdieping (eng-30-03463381-n); bel-etage (eng-30-03463381-n); eerste verdieping (eng-30-03463381-n); benedenhuis (eng-30-03463381-n); beletage (eng-30-03463381-n); benedenwoning (eng-30-03463381-n); parterre (eng-30-03463381-n)	bovenwoning (odwn-10-109510073-n)
missen (eng-30-01237901-v)	uithalen (eng-30-01400044-v); een opduvel geven (eng-30-01400044-v); kloppen (eng-30-01400044-v); treffen (eng-30-01400044-v); raken (eng-30-01400044-v); kletsen (eng-30-01400044-v); slaan (eng-30-01400044-v)
binnenland (odwn-10-107703570-n)	regio (eng-30-08552138-n); rayon (eng-30-08552138-n); gebied (eng-30-08552138-n); grondgebied (eng-30-08552138-n); werkgebied (eng-30-08552138-n); district (eng-30-08552138-n)
gang (eng-30-00030358-n); doen (eng-30-00030358-n); actie (eng-30-00030358-n); handeling (eng-30-00030358-n); verrichten (eng-30-00030358-n); verrichting (eng-30-00030358-n)	reactie (eng-30-00859001-n)
floppen (eng-30-02528380-v); mislukken (eng-30-02528380-v); falen (eng-30-02528380-v); misgaan (eng-30-02528380-v); scheeflopen (eng-30-02528380-v); knallen (eng-30-02528380-v); mislopen (eng-30-02528380-v)	gelukken (eng-30-02524171-v); lukken (eng-30-02524171-v); gaan (eng-30-02524171-v); slagen (eng-30-02524171-v)
zee (eng-30-09426788-n)	vasteland (eng-30-09334396-n); land (eng-30-09334396-n)
huren (eng-30-02208537-v)	verpachten (eng-30-02208903-v)
onbehaaglijkheid (eng-30-07538965-n); misnoegen (eng-30-07538965-n); onvrede (eng-30-07538965-n); mishagen (eng-30-07538965-n); ontevredenheid (eng-30-07538965-n); onbehagen (eng-30-07538965-n); ongenoegen (eng-30-07538965-n)	tevredenheid (eng-30-07531255-n); voldoening (eng-30-07531255-n); vergenoegdheid (eng-30-07531255-n)
uitklappen (eng-30-01346003-v)	dichtklappen (odwn-10-101249037-v)
dichten (eng-30-01345109-v); dichtmaken (eng-30-01345109-v); sluiten (eng-30-01345109-v); toedoen (eng-30-01345109-v); dichtdoen (eng-30-01345109-v)	openzetten (eng-30-01348705-v); openmaken (eng-30-01348705-v); ontgrendelen (eng-30-01348705-v); openen (eng-30-01348705-v); opendoen (eng-30-01348705-v); ontsluiten (eng-30-01348705-v)
kwijtraken (eng-30-02287618-v); verliezen (eng-30-02287618-v)	opsporen (eng-30-02154508-v); detecteren (eng-30-02154508-v); vinden (eng-30-02154508-v); ontdekken (eng-30-02154508-v)
omsluieren (eng-30-01332730-v); bedekken (eng-30-01332730-v)	afdekken (odwn-10-105550925-v)
ontspannen (eng-30-00025654-v)	spannen (odwn-10-107579054-v)
afslaan (eng-30-00434374-v); het laten afweten (eng-30-00434374-v); afspringen (eng-30-00434374-v); overlijden (eng-30-00434374-v)	aanslaan (odwn-10-106740359-v)
inham (eng-30-09215664-n)	landtong (odwn-10-107235084-n)
vernauwen (eng-30-00305109-v); versmallen (eng-30-00305109-v)	verbreden (eng-30-00303661-v)
altruïsme (eng-30-04833276-n); edelmoedigheid (eng-30-04833276-n); onbaatzuchtigheid (eng-30-04833276-n); groothartigheid (eng-30-04833276-n); onzelfzuchtigheid (eng-30-04833276-n); grootmoedigheid (eng-30-04833276-n)	egoïsme (eng-30-04835028-n); zelfzucht (eng-30-04835028-n); egocentrisme (eng-30-04835028-n); ikzucht (eng-30-04835028-n)
afkondigen (odwn-10-102935329-v)	aanmelden (eng-30-00975427-v); declareren (eng-30-00975427-v); aandienen (eng-30-00975427-v)
onzelfstandigheid (eng-30-14001348-n); afhankelijks (eng-30-14001348-n); afhankelijkheid (eng-30-14001348-n); gebondenheid (eng-30-14001348-n)	onafhankelijkheid (eng-30-13994148-n); mondigheid (eng-30-13994148-n)
afleggen (odwn-10-105469218-v)	gelukken (eng-30-02524171-v); lukken (eng-30-02524171-v); gaan (eng-30-02524171-v); slagen (eng-30-02524171-v)
microcefalie (eng-30-14509299-n)	macrocefalie (eng-30-14508974-n)
kwekken (odwn-10-105240921-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	kakelen (odwn-10-101418718-v)
voorttrekken (eng-30-01448100-v); meesleuren (eng-30-01448100-v); meeslepen (eng-30-01448100-v); slepen (eng-30-01448100-v); trekken (eng-30-01448100-v)	duwen (eng-30-01871979-v); douwen (eng-30-01871979-v)
onvrede (eng-30-07539511-n); mishagen (eng-30-07539511-n); ontevredenheid (eng-30-07539511-n); ongenoegen (eng-30-07539511-n)	tevredenheid (eng-30-13986679-n); voldoening (eng-30-13986679-n); vergenoegdheid (eng-30-13986679-n)
bevriezen (eng-30-00374135-v); vriezen (eng-30-00374135-v)	dooien (eng-30-00376106-v); ontdooien (eng-30-00376106-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	tateren (odwn-10-104279701-v)
zorgeloosheid (eng-30-07530866-n); onverschilligheid (eng-30-07530866-n); luchthartigheid (eng-30-07530866-n); onbezorgdheid (eng-30-07530866-n)	bezorgdheid (eng-30-07524529-n); verontrusting (eng-30-07524529-n); ongerustheid (eng-30-07524529-n); zorg (eng-30-07524529-n)
achterlopen (odwn-10-100282355-v)	voorlopen (eng-30-01999218-v); voorgaan (eng-30-01999218-v)
onwaarschijnlijkheid (eng-30-04758452-n)	waarschijnlijkheid (eng-30-04756172-n)
werkzaamheid (eng-30-00407535-n); activiteit (eng-30-00407535-n); werkzaamheden (eng-30-00407535-n); bezigheid (eng-30-00407535-n)	inactiviteit (eng-30-04636397-n); passiviteit (eng-30-04636397-n); passivisme (eng-30-04636397-n); inertie (eng-30-04636397-n)
vergeten (eng-30-00610167-v)	denken (eng-30-00609683-v); gedenken (eng-30-00609683-v)
nes (odwn-10-108847740-n)	inham (eng-30-09215664-n)
weken (eng-30-00456151-v)	harden (eng-30-00443384-v)
culminatiepunt (eng-30-06373747-n); moment suprème (eng-30-06373747-n); hoogtepunt (eng-30-06373747-n); climax (eng-30-06373747-n)	dieptepunt (eng-30-05097706-n); laagterecord (eng-30-05097706-n); nulpunt (eng-30-05097706-n); laagtepunt (eng-30-05097706-n)
